POW_SA2_CODE_2021,Lab_3500mo_A_35_44,Lab_3500mo_A_45_54,Lab_3500mo_A_55_64,Lab_3500mo_A_65_74,Lab_3500mo_A_75ov,Lab_3500mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000_3499_A_15_19,OIDNS_3000_3499_A_20_24,OIDNS_3000_3499_A_25_34,OIDNS_3000_3499_A_35_44,OIDNS_3000_3499_A_45_54,OIDNS_3000_3499_A_55_64,OIDNS_3000_3499_A_65_74,OIDNS_3000_3499_A_75ov,OIDNS_3000_3499_T,OIDNS_3500mo_A_15_19,OIDNS_3500mo_A_20_24,OIDNS_3500mo_A_25_34,OIDNS_3500mo_A_35_44,OIDNS_3500mo_A_45_54,OIDNS_3500mo_A_55_64,OIDNS_3500mo_A_65_74,OIDNS_3500mo_A_75ov,OIDNS_3500mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54
304031093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,26,18,17,29,11,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,7,4,3,6,0,0,29,0,0,0,3,5,0,0,0,11,58,11,5,9,3,0,0,0,90,33,26,10,10,4
304031094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,217,152,128,84,73,51,15,0,718,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,3,0,11,0,0,3,6,0,0,0,0,8,0,8,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,5,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,10,3,10,33,23,17,5,5,3,101,6,3,3,4,3,8,0,0,34,437,68,8,14,4,9,5,3,553,266,177,37,22,18
304031095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,25,11,11,13,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,6,7,6,3,0,0,21,4,0,0,5,4,0,0,0,15,46,6,7,3,0,0,6,5,67,27,20,4,0,3
304031096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,76,96,87,32,37,14,4,390,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,8,5,0,0,0,0,0,15,0,0,4,0,4,0,0,0,13,0,0,3,0,3,0,0,0,12,0,0,6,4,3,0,0,0,20,0,0,4,3,0,0,0,0,15,0,0,3,6,5,0,0,0,12,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,8,0,0,8,5,3,3,0,0,21,5,22,44,34,30,17,6,0,148,6,6,20,3,8,4,0,0,42,104,122,17,24,6,10,0,0,277,106,210,55,23,10
304031097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,25,25,25,10,11,3,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,3,3,3,0,0,23,4,0,0,0,0,0,0,0,9,40,4,0,3,4,0,0,0,56,29,22,3,12,4
304041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,37,28,49,26,12,0,212,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,7,0,4,0,0,0,4,0,0,5,0,0,3,3,0,0,0,0,10,0,0,3,5,0,0,0,0,8,0,3,0,3,5,0,0,0,9,0,0,10,5,3,0,0,0,13,0,4,7,3,3,4,0,0,21,0,0,9,4,5,4,0,0,24,0,0,6,6,3,3,0,0,11,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,9,3,3,3,0,0,16,7,18,47,38,23,18,7,0,159,4,0,7,10,0,0,0,0,21,61,15,9,8,8,9,0,0,93,29,21,9,9,10
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,34,25,21,23,30,10,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,7,4,0,0,0,21,0,5,0,0,0,0,0,0,14,183,10,0,4,9,0,3,0,215,72,22,8,6,8
304041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,64,50,26,34,43,12,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,4,12,5,0,0,30,4,0,0,7,0,4,0,0,17,172,12,6,5,3,7,3,0,197,100,27,13,4,11
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
304041103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,29,34,22,30,38,10,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,4,0,0,3,7,10,8,0,3,44,6,0,6,7,5,3,0,0,27,167,14,4,10,4,0,8,0,209,83,24,9,23,7
304041104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,15,21,32,18,7,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,7,7,6,0,0,0,17,0,0,3,0,9,0,0,0,13,61,0,4,4,0,4,0,0,73,19,13,7,7,12
305011105,14,7,5,3,0,40,3,8,12,3,6,5,0,0,43,319,597,1345,707,531,456,121,9,4078,3,10,23,16,19,12,5,6,90,22,8,4,7,0,5,0,0,43,16,8,12,4,10,0,0,0,45,3,7,8,3,6,0,6,11,48,0,18,14,9,7,11,0,3,67,4,28,31,18,11,12,4,3,107,5,37,39,28,20,12,0,0,145,7,39,82,43,30,10,8,0,223,3,37,116,74,53,18,5,0,319,0,15,100,78,48,28,7,0,281,0,14,96,88,61,36,4,0,289,0,9,71,89,78,35,13,0,293,0,3,94,174,130,59,14,0,471,0,0,23,34,17,8,4,0,85,0,5,22,73,82,30,4,3,223,14,37,76,59,59,33,5,5,293,86,270,798,810,619,318,81,36,3020,41,50,96,71,77,39,20,11,406,483,148,65,48,40,26,13,0,826,424,460,197,96,73
305011106,0,3,0,0,0,5,0,0,0,0,0,0,0,0,9,98,190,329,171,137,98,27,5,1056,3,0,3,0,3,0,0,0,13,4,0,5,0,0,0,0,0,7,4,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,5,0,7,3,3,0,0,0,0,14,0,5,6,0,0,0,3,0,18,0,5,9,3,3,7,0,0,26,0,10,11,5,3,3,0,0,37,0,6,18,10,5,0,0,0,50,0,4,18,8,6,0,0,0,45,0,0,6,14,6,6,0,0,33,0,0,16,10,6,0,0,0,40,0,0,12,17,12,9,0,0,45,0,0,5,4,0,0,0,0,9,0,0,5,11,11,5,0,0,26,0,4,13,11,13,13,4,0,68,14,50,130,104,90,42,11,5,441,9,8,16,12,23,8,0,0,74,156,42,14,7,8,4,6,0,227,125,104,45,33,17
305011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,10,8,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,0,0,18,3,0,0,4,3,0,0,0,11,5,5,0,0,5,4,0,0,20,4,7,6,3,3
305011108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,45,48,53,39,42,21,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,8,6,0,0,35,5,0,6,0,4,5,0,0,14,72,7,4,0,0,6,0,0,94,44,24,14,3,8
305011109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,74,37,28,27,21,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,9,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,4,11,22,11,11,8,6,4,62,3,3,7,5,4,0,3,0,22,80,18,5,5,3,3,0,0,115,51,38,23,14,16
305011110,0,4,0,0,0,6,0,0,8,4,3,3,0,0,21,137,217,411,282,285,227,65,4,1616,0,0,0,4,0,0,0,0,5,3,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,10,0,3,0,6,0,0,0,0,12,0,4,0,0,6,0,3,0,16,0,3,0,4,5,0,0,0,19,0,3,14,10,5,4,0,0,30,0,8,5,11,7,5,0,0,43,0,0,24,7,10,6,0,0,58,0,0,20,12,8,3,5,0,57,0,4,10,17,8,12,0,0,43,0,3,4,19,6,9,0,0,35,0,0,9,22,14,9,0,0,64,0,0,0,4,0,0,0,0,9,0,0,0,5,5,0,7,0,21,0,10,17,16,5,9,0,0,54,9,51,116,127,90,59,18,4,476,16,10,19,18,10,6,3,0,81,215,46,16,10,10,12,4,0,313,161,119,74,31,26
305011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,70,109,101,95,89,24,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,4,3,0,3,3,0,0,18,0,0,13,4,0,6,0,0,20,0,6,4,4,3,0,0,0,17,0,0,4,4,0,0,0,0,12,0,0,8,10,4,4,0,0,18,0,0,0,7,0,0,0,0,10,0,0,4,7,3,0,0,0,16,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,0,7,0,7,4,5,6,6,0,0,31,9,21,41,53,27,27,0,4,192,0,8,9,10,8,0,0,0,39,70,34,9,4,5,8,4,0,137,70,70,26,16,16
305011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,67,98,65,42,44,14,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,5,0,0,0,0,8,0,0,4,9,0,4,0,0,11,0,0,7,3,0,0,0,0,9,0,0,3,6,0,4,0,0,12,0,0,4,0,0,0,0,0,7,0,0,4,3,4,0,0,0,9,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,4,0,5,0,0,18,7,4,36,24,16,15,3,4,108,5,6,13,3,13,0,4,0,42,155,23,14,6,4,7,0,0,210,90,68,45,19,22
305021113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,9,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,5,0,0,0,17,0,0,4,0,0,0,0,0,8,9,5,3,5,0,0,0,0,19,6,5,3,0,3
305021114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,38,20,30,19,4,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,0,4,0,0,0,4,0,9,3,5,11,3,0,0,31,5,0,4,3,8,5,0,0,22,83,4,0,0,4,5,0,0,100,54,21,9,5,3
305021115,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,31,33,61,28,34,30,4,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,5,3,0,0,0,0,9,6,8,20,14,11,5,4,0,56,0,0,12,11,6,3,0,0,30,58,15,0,8,0,0,0,0,84,27,13,8,11,7
305021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,16,18,11,10,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,8,0,3,0,6,21,0,0,0,3,0,0,0,0,11,41,7,4,0,3,0,0,0,55,11,13,0,5,3
305021117,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,113,101,232,120,111,90,19,3,790,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,4,0,0,3,0,0,0,5,6,0,9,0,0,0,0,0,13,0,3,9,4,8,4,0,0,25,0,5,0,3,4,4,0,0,16,0,0,5,4,0,4,0,0,15,0,0,0,0,7,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,3,7,6,0,0,0,0,20,9,18,30,36,29,11,0,4,136,3,0,0,5,9,0,0,0,22,183,9,3,10,10,5,0,0,225,93,28,15,15,15
305021118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,15,9,9,13,10,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,0,0,22,0,0,0,0,0,3,0,0,10,18,3,3,4,0,0,0,0,26,12,12,0,0,4
